offer_id,price_segment,price_rub,pred_rub,residual_rub
318047290,econom,60000,66275.1079619081,-6275.107961908099
287131464,econom,88000,87565.58268864968,434.41731135032023
330231884,comfort,75000,67195.37646561996,7804.623534380036
330863875,econom,45000,66022.9154441881,-21022.915444188096
328716318,business,80000,89163.67219758403,-9163.672197584034
327159947,premium,140000,153218.53465010854,-13218.534650108544
328028150,business,50000,52823.04228320708,-2823.0422832070835
285659241,econom,40000,43576.62304739491,-3576.623047394911
330930000,comfort,60000,57781.63604394847,2218.3639560515294
320521957,premium,115000,95397.57558492378,19602.424415076224
330836754,business,100000,89347.10748019548,10652.892519804518
290710681,comfort,60000,73801.27136413436,-13801.271364134358
329555745,business,89500,77344.3430837611,12155.656916238906
321243157,comfort,65000,71089.02620266259,-6089.026202662586
236552354,comfort,78000,73948.43997149932,4051.5600285006803
330583794,comfort,80000,70314.82792894437,9685.172071055626
329261821,business,99000,86798.51756186795,12201.48243813205
330697403,premium,140000,134796.94885135663,5203.051148643368
329261420,business,270000,325129.9839523287,-55129.98395232868
266076878,premium,125000,114192.96703753318,10807.032962466823
329837850,econom,75000,68578.18299446316,6421.817005536839
248930879,premium,71999,66891.51063573369,5107.489364266308
330137677,business,47000,49435.76956101904,-2435.769561019042
329793547,premium,58000,51284.08290196021,6715.91709803979
330271250,premium,350000,352384.6693997928,-2384.669399792794
330270904,business,60000,54400.15508252418,5599.844917475821
322099588,comfort,85000,78556.32195966411,6443.678040335886
329754370,comfort,112000,130904.31742660966,-18904.31742660966
330671108,business,105000,133053.35263777562,-28053.35263777562
328728778,premium,100000,91219.90381487372,8780.096185126284
330854762,comfort,55000,62842.72128689275,-7842.721286892753
330071740,business,150000,180363.5667894223,-30363.5667894223
325327089,premium,330000,337393.3310586035,-7393.331058603479
320037927,business,65000,65146.424566379,-146.42456637899886
330330962,business,160000,210289.4027063752,-50289.4027063752
330733079,econom,45000,53167.78813044704,-8167.788130447043
328225023,premium,450000,394384.525479685,55615.47452031501
329161791,business,75000,99662.94783501756,-24662.947835017563
271950559,business,75000,73820.98890189845,1179.011098101546
330794388,comfort,75000,55329.536063043415,19670.463936956585
330293919,premium,350000,407608.0107432544,-57608.01074325439
330275656,business,135000,184182.8648073351,-49182.86480733511
327338385,comfort,70000,67884.98725064946,2115.0127493505424
330684575,premium,95000,99588.77630907638,-4588.7763090763765
328905577,business,170000,141643.95131961096,28356.048680389038
330355133,premium,100000,71158.79990424697,28841.200095753025
322809875,business,100000,91800.96491893736,8199.03508106264
330258514,comfort,45000,48876.23658957647,-3876.236589576467
330161104,comfort,80000,82692.23069429779,-2692.2306942977884
323766711,business,220000,212225.07291380467,7774.927086195326
330192430,econom,78000,83890.97748916416,-5890.977489164157
322766332,comfort,90000,89910.07329800724,89.92670199276472
326751757,premium,65000,64873.79871631184,126.20128368816222
330383862,premium,70000,83300.48328848286,-13300.483288482865
330631591,econom,42000,43035.2874386038,-1035.287438603802
330811831,business,100000,106017.2851090134,-6017.285109013406
330157575,business,45000,47096.66804498201,-2096.6680449820124
330811610,econom,53000,54893.26763425037,-1893.2676342503692
329531327,econom,150000,216261.72610605467,-66261.72610605467
330578892,premium,320000,208375.91816819285,111624.08183180715
330756295,premium,60000,56300.07591676593,3699.924083234073
321857645,business,50000,56143.9922282832,-6143.992228283198
330587082,comfort,85000,78480.93608969288,6519.063910307115
330853953,business,85000,84357.24346277425,642.7565372257523
330834399,comfort,120000,93184.47990922624,26815.52009077376
330878511,comfort,55000,51236.85846512792,3763.1415348720766
329727851,business,80000,99038.55947421912,-19038.559474219117
319862966,econom,50000,58249.33685353143,-8249.33685353143
330944943,econom,65000,59774.28265874077,5225.717341259231
330847398,premium,50000,47268.65220192309,2731.3477980769094
330386068,premium,89500,69564.72212242233,19935.277877577668
309706756,comfort,60000,58120.80320774583,1879.1967922541735
330356342,premium,150000,150347.47777643395,-347.4777764339524
328573330,comfort,90000,89472.72462806724,527.2753719327593
330766037,premium,120000,144146.04975865316,-24146.049758653156
327827121,econom,60000,68170.54060762055,-8170.5406076205545
330931815,econom,90000,91940.10369210516,-1940.1036921051564
329294281,comfort,50000,59901.27349574914,-9901.273495749141
330751932,econom,80000,75920.06406521807,4079.9359347819263
330901207,business,109000,115846.07723982466,-6846.077239824663
328297276,premium,250000,258212.5425408897,-8212.542540889699
327906316,business,85000,117756.08472330704,-32756.084723307038
330443103,econom,90000,83452.46529561798,6547.534704382022
330317226,econom,40000,44803.65685920543,-4803.656859205432
244087241,comfort,55000,45900.867808714735,9099.132191285265
330329347,premium,200001,155043.77678336736,44957.22321663264
324399399,premium,480000,413205.2450658975,66794.75493410247
318573287,premium,135000,130427.58727585412,4572.412724145877
285653800,econom,56000,57037.84539410351,-1037.8453941035114
330287978,comfort,59000,51167.70222453261,7832.297775467392
200982311,premium,130000,115518.52210502989,14481.477894970114
313285153,econom,43000,49079.52367649913,-6079.523676499128
289546612,premium,55000,53126.2983550519,1873.7016449481016
329497934,premium,290000,394344.00355938775,-104344.00355938775
324785843,premium,330000,316996.59376788815,13003.406232111854
330622464,comfort,75000,57874.6889578571,17125.3110421429
329949283,econom,40000,44294.904953673904,-4294.904953673904
330620842,comfort,35000,37854.07089279108,-2854.070892791082
330748298,premium,100000,95106.07451186472,4893.925488135283
330833656,comfort,85000,83750.66019272771,1249.339807272292
328837849,econom,85000,101522.56417395176,-16522.56417395176
330204098,premium,100000,89697.40995349397,10302.590046506026
330011537,business,280000,280470.5865775956,-470.586577595619
330944194,comfort,55000,56370.08596114901,-1370.0859611490087
330941325,premium,200000,127848.26923473625,72151.73076526375
194602126,business,70000,82542.49169038463,-12542.491690384632
327066282,econom,45000,61487.677288191015,-16487.677288191015
321767459,comfort,80000,73301.73591587317,6698.264084126829
322794511,premium,105000,95085.13828328592,9914.861716714076
327637588,premium,120000,125573.93152870954,-5573.931528709538
280861733,econom,90000,85486.3820632668,4513.617936733193
330746148,business,125000,133075.6727359485,-8075.672735948494
330726786,business,115000,103090.07211153288,11909.927888467122
330880080,business,90000,79465.84391743263,10534.156082567366
329843825,econom,36000,38332.07598005168,-2332.0759800516826
330814248,econom,40000,51681.860354111646,-11681.860354111646
330850933,comfort,60000,67994.41876439386,-7994.418764393864
330766533,comfort,75000,85778.54668356146,-10778.546683561464
330114119,econom,60000,62055.11094305341,-2055.1109430534125
309609235,comfort,120000,117746.05957709887,2253.940422901127
330748535,premium,400000,274433.3501901267,125566.64980987331
330779024,premium,400000,619410.7377710772,-219410.7377710772
326615651,premium,450000,327401.2747816413,122598.72521835868
330573598,premium,130000,130444.31266417717,-444.3126641771669
330833508,comfort,90000,87872.53285929114,2127.467140708861
330675840,premium,560000,401964.7268871564,158035.27311284363
325545273,econom,50000,50934.54128018978,-934.5412801897764
330847380,comfort,85000,85648.3204429342,-648.3204429342004
330585584,comfort,130000,129988.30187537822,11.698124621776515
318837032,econom,50000,54121.9608316968,-4121.960831696801
330316156,econom,85000,89169.4477534693,-4169.4477534693
330854097,econom,52000,69212.7715535237,-17212.771553523693
328911114,premium,170000,164162.33769833168,5837.662301668315
330245498,econom,50000,50721.60093624322,-721.6009362432233
310719437,econom,45000,49230.18456179652,-4230.184561796523
330832131,business,65000,68579.30835153269,-3579.308351532687
329912959,premium,120000,83165.6050888896,36834.3949111104
330596841,comfort,110000,98752.73175588832,11247.268244111678
298416444,business,92000,87672.14278319202,4327.8572168079845
330019476,premium,225000,201475.44176014615,23524.558239853854
322558440,premium,130000,119898.12649172371,10101.873508276287
328938098,comfort,65000,67493.08079718116,-2493.080797181159
330839094,econom,58000,63263.58612207099,-5263.586122070992
330020785,premium,350000,220472.20985409373,129527.79014590627
330922752,business,300000,267552.614720645,32447.38527935499
330646827,econom,40000,47807.99436978264,-7807.994369782638
327941638,business,120000,140870.805397477,-20870.805397477
330460049,business,70000,70563.64371231286,-563.6437123128562
329286232,premium,250000,236013.00802472967,13986.991975270328
329548945,premium,57000,58576.735324467394,-1576.735324467394
328410932,premium,180000,149057.5879519514,30942.4120480486
308807416,comfort,65000,62948.85579157383,2051.1442084261726
330838733,business,48000,51584.25870611483,-3584.2587061148297
330913077,comfort,60400,53626.06948185745,6773.930518142552
289978125,econom,40000,48540.19740564111,-8540.197405641113
330382949,econom,40000,48909.75456468568,-8909.754564685682
325926124,business,160000,190403.57883245693,-30403.57883245693
329625899,business,65000,60164.133152040726,4835.866847959274
330737582,premium,110000,82718.30494994756,27281.69505005244
214476827,econom,100000,93812.29586904903,6187.704130950966
198829827,comfort,55000,57192.53924012419,-2192.5392401241916
329424459,business,175000,182530.11023863437,-7530.11023863437
330624401,econom,80000,118220.06901249256,-38220.06901249256
330063265,econom,100000,135135.7867796633,-35135.78677966329
322811851,comfort,58000,57143.48378571338,856.5162142866175
314749464,business,135000,105187.66955169036,29812.330448309644
330446280,comfort,170000,225436.16864059895,-55436.168640598946
327341803,premium,100000,73428.75623366001,26571.24376633999
330895839,econom,35000,53538.59622344981,-18538.596223449807
330855709,business,70000,72259.92535698951,-2259.925356989508
330850639,premium,90000,102621.8367242599,-12621.836724259905
314115541,business,110000,131744.19601315146,-21744.196013151464
329949370,comfort,92000,98928.41686454976,-6928.416864549756
328066664,econom,60000,52819.67941064188,7180.320589358118
330909922,comfort,75000,69783.24669294509,5216.753307054911
325016051,premium,65000,54949.59075008823,10050.409249911769
330527355,business,100000,113771.56684740524,-13771.566847405236
330486876,business,110000,84871.04465599004,25128.955344009955
251349161,business,75000,83043.93609544102,-8043.936095441022
327354086,premium,500000,424110.1157631182,75889.8842368818
294129612,econom,45000,64862.92852473171,-19862.92852473171
330106453,econom,63000,79124.99858503132,-16124.998585031324
330444864,premium,55000,56035.55268109871,-1035.5526810987067
323096250,business,70000,65723.64037491004,4276.359625089957
330213567,econom,55000,50197.56797480628,4802.432025193717
238974414,econom,45000,51024.19722659588,-6024.197226595883
330060811,business,45000,43475.35469800184,1524.6453019981636
330689832,comfort,65000,62316.27164736582,2683.728352634178
330331431,premium,230000,176626.3518762729,53373.64812372709
235195882,premium,120000,118822.15492376656,1177.8450762334396
330834138,comfort,64000,69399.64542697195,-5399.645426971954
330834508,comfort,62000,56467.27009196124,5532.72990803876
271055223,econom,62000,62701.252676959295,-701.2526769592951
330423916,comfort,75000,77496.21964724718,-2496.219647247184
330177371,comfort,55000,54705.458567317546,294.5414326824539
300661380,premium,119990,90822.06901745932,29167.93098254068
328563921,premium,180000,167214.16878378857,12785.83121621143
296196177,econom,50000,52664.611180588734,-2664.611180588734
327152015,econom,42000,41876.4243828811,123.57561711889866
324471970,premium,80000,91532.11045129564,-11532.110451295637
287147888,business,65000,79103.56630882011,-14103.56630882011
330541887,econom,70000,67621.77641069764,2378.223589302361
330630585,comfort,65000,64184.03610523217,815.9638947678322
329042885,premium,230000,292228.9989288966,-62228.99892889662
329652157,comfort,70000,51236.70218500978,18763.29781499022
330808687,econom,100000,107628.97719958346,-7628.97719958346
330790357,comfort,90000,77771.55613581001,12228.44386418999
323082450,premium,73000,70050.72666785603,2949.2733321439737
330006475,business,350000,301489.1259408036,48510.87405919639
330654361,comfort,55000,60386.26040149348,-5386.260401493477
318880742,premium,95000,84383.2773512679,10616.722648732102
314412321,premium,120000,104386.75913711324,15613.240862886756
328690952,business,90000,93727.79233077826,-3727.792330778262
330116301,business,160000,147497.2655009973,12502.73449900269
330702634,premium,500000,511214.9704002128,-11214.970400212798
330596218,business,75000,93341.3792798581,-18341.379279858098
330308652,business,140000,176424.66309434042,-36424.663094340416
323262609,premium,58000,64585.07321355673,-6585.0732135567305
329442030,premium,175000,150142.25019774312,24857.749802256876
329872071,comfort,55000,58609.015965782,-3609.015965781997
330355334,business,74000,77279.95406920761,-3279.9540692076116
330864039,comfort,57000,38944.42434333967,18055.57565666033
325600919,econom,65000,85256.11009678255,-20256.110096782548
329120430,premium,65000,74374.8373739032,-9374.837373903196
328096815,premium,570000,539327.5747408579,30672.425259142066
293214075,premium,75000,68564.93898827115,6435.061011728845
330138200,business,52000,64637.87661446032,-12637.876614460321
329056024,premium,260000,175287.1735274223,84712.8264725777
329614479,business,175000,198263.77924431956,-23263.779244319565
330039022,business,100000,124249.31070915982,-24249.31070915982
254357370,comfort,57000,49546.6117098357,7453.388290164301
329126241,business,230000,226351.1450969724,3648.85490302759
187595968,comfort,120000,135326.45077501636,-15326.450775016361
313230206,business,90000,87965.60658661813,2034.3934133818693
264312896,econom,51000,49671.529547332415,1328.470452667585
322623669,premium,700000,565541.0360984019,134458.96390159812
321675342,comfort,65000,78976.83983570938,-13976.839835709383
328145143,comfort,51000,53994.62533065706,-2994.625330657058
330666499,business,100000,110601.83483719788,-10601.83483719788
326371329,comfort,70000,78538.04708859691,-8538.047088596912
330352085,business,65000,67884.53494159019,-2884.5349415901874
329628919,econom,55000,66617.92186247963,-11617.921862479634
236926448,business,65000,63501.10339451447,1498.8966054855264
324244353,econom,40000,46497.7505532387,-6497.7505532387
330850187,econom,45000,61279.379589584176,-16279.379589584176
304571396,business,65000,58456.288958363206,6543.711041636794
327917884,premium,60000,63083.75158580023,-3083.75158580023
327736168,business,140000,144488.14094193303,-4488.14094193303
328597901,business,66000,82974.27998112749,-16974.27998112749
290386887,econom,52000,63616.57708656779,-11616.577086567791
267675915,premium,320000,285032.4171548265,34967.582845173485
330372384,premium,62000,65563.21200888157,-3563.212008881572
326339400,business,335000,271027.4745401193,63972.52545988071
330083504,comfort,90000,87154.44389679487,2845.5561032051337
330305542,comfort,49000,50349.14614117989,-1349.1461411798882
330586457,econom,70000,79357.97607566787,-9357.976075667873
330869452,comfort,40000,46744.61201712457,-6744.612017124571
325272555,comfort,75000,73024.22543758029,1975.7745624197123
329001331,business,220000,323280.97371347755,-103280.97371347755
330355106,comfort,57000,63950.65688265087,-6950.6568826508665
329478638,comfort,81000,84708.08280494253,-3708.0828049425327
330094380,business,110000,101509.06394753922,8490.936052460776
330491199,business,110000,122298.31316041094,-12298.313160410937
330493364,econom,35000,45005.11506763456,-10005.115067634557
329829597,premium,170000,152475.7899572181,17524.210042781895
329366626,econom,45000,49484.95624404556,-4484.956244045563
325044005,econom,53000,46444.11371221458,6555.886287785419
330687109,econom,85000,84224.0468210674,775.9531789325993
330368587,business,180000,175686.20685560314,4313.7931443968555
215439649,econom,46000,48289.52691892005,-2289.526918920048
330833909,econom,50000,61058.539801161205,-11058.539801161205
315462797,business,110000,118156.12969353863,-8156.1296935386345
330881652,comfort,92000,92759.99561211432,-759.9956121143186
330620064,comfort,88000,85276.58942275801,2723.410577241986
329869513,premium,100000,66468.92656712691,33531.07343287309
330799812,premium,240000,194559.95894598096,45440.041054019035
287617780,premium,170000,158697.4519756419,11302.548024358111
330449574,business,110000,112828.21204541592,-2828.212045415916
330883434,business,180000,127623.8644352205,52376.1355647795
329956689,business,90000,130345.18082031205,-40345.180820312045
330912742,comfort,75000,80919.73240401722,-5919.732404017224
329303095,comfort,45000,47393.80269525542,-2393.802695255421
330431886,econom,43000,46217.981336322366,-3217.9813363223657
328374671,premium,80000,61758.39470744365,18241.60529255635
327286280,econom,45000,58049.53844598214,-13049.538445982143
326074759,premium,280000,300450.6630651109,-20450.663065110915
330275604,business,65000,65278.46007556487,-278.46007556487166
330927552,premium,75000,66505.66834148666,8494.331658513343
329757804,comfort,110000,106600.22409966832,3399.775900331675
330259418,premium,74000,95752.2197304471,-21752.219730447105
330912286,premium,135000,128132.17421516604,6867.825784833956
330927155,business,100000,92193.21834904476,7806.781650955236
319175138,comfort,35000,37824.97193532276,-2824.971935322763
330712745,comfort,90000,84925.28878938957,5074.711210610432
322086214,business,50000,41196.50754373286,8803.492456267137
330269247,econom,40000,45953.67651403423,-5953.676514034232
323976885,business,65000,71629.40579837374,-6629.405798373744
330436935,business,150000,198097.6219430132,-48097.62194301319
330525796,comfort,55000,52057.5538775575,2942.446122442503
330666467,comfort,56000,63331.55250451533,-7331.552504515334
308831812,econom,85000,113471.61723100624,-28471.61723100624
330470727,comfort,75000,74721.54641045397,278.4535895460285
330833941,comfort,85000,80958.18060840899,4041.8193915910088
277370826,comfort,65000,60224.16434641447,4775.835653585527
329723748,econom,80000,79205.78868042746,794.2113195725397
328323277,econom,58000,58696.34132729995,-696.3413272999533
330676883,comfort,160000,230571.909643662,-70571.90964366199
330491589,comfort,60000,56624.64134571093,3375.35865428907
321015118,econom,45000,47171.64953754937,-2171.6495375493687
327233542,econom,75000,96713.13279533,-21713.132795330006
329162030,premium,140000,156945.38334770413,-16945.383347704133
330406068,econom,80000,88680.73323270008,-8680.733232700077
330012604,business,55000,67700.71652809327,-12700.716528093268
330392694,econom,39000,43033.701390447226,-4033.701390447226
320917159,premium,80000,92813.38150758798,-12813.381507587983
326455318,premium,190000,198188.50849533465,-8188.508495334652
330008988,premium,220000,217720.8223112983,2279.1776887016895
315925630,premium,195000,211876.9986016316,-16876.99860163161
311485968,econom,80000,74132.45229952082,5867.547700479176
329176516,business,120000,124001.13472279212,-4001.1347227921215
330740146,comfort,73000,92118.4267078308,-19118.426707830804
329838443,econom,80000,87088.8036091356,-7088.803609135604
330334118,econom,42000,43206.95237622055,-1206.95237622055
329651170,comfort,80000,71684.23113709751,8315.768862902492
316599307,premium,68000,67680.98506963432,319.0149303656799
308046747,business,80000,71169.81184904372,8830.18815095628
330604274,comfort,68000,69815.76520933444,-1815.7652093344368
329478845,comfort,55000,47077.44154914436,7922.558450855642
329601083,econom,40000,49622.25625185389,-9622.25625185389
330356192,business,48000,46070.67195001624,1929.3280499837565
330539290,premium,150000,89625.2343700416,60374.765629958405
304046921,econom,70000,61920.786113879934,8079.213886120066
330917648,comfort,60000,66911.00449739966,-6911.0044973996555
328567656,econom,45000,48292.69175874611,-3292.6917587461066
329941774,comfort,60000,57030.42475505699,2969.5752449430074
330886342,business,160000,153951.61376886858,6048.386231131415
315806880,econom,37000,44133.93955337656,-7133.939553376556
329247298,business,100000,87692.57607343898,12307.423926561023
325392123,comfort,69500,73357.88014139544,-3857.880141395435
300276434,econom,48000,49776.37783083001,-1776.3778308300098
330675907,econom,40000,50761.68912472649,-10761.689124726487
330924347,premium,700000,533785.2187775802,166214.7812224198
330780725,econom,54000,59059.91400953348,-5059.914009533481
327602567,premium,90000,86300.14740902754,3699.852590972456
327267102,premium,390000,333396.53352597216,56603.46647402784
330595699,premium,120000,102540.92859816464,17459.07140183536
329703829,premium,63000,67875.63156342822,-4875.631563428222
330859513,comfort,85000,84159.34367489732,840.6563251026819
330868189,econom,49000,48405.44425866311,594.5557413368879
317908225,econom,60000,57831.1809407964,2168.819059203597
330568034,business,150000,105410.79380747383,44589.206192526166
311607990,econom,45000,47568.1847199731,-2568.1847199730983
324075534,business,99000,81635.69177269074,17364.30822730926
330752430,econom,70000,63618.079805794645,6381.920194205355
324123756,business,130000,161672.891600508,-31672.89160050801
330769209,econom,90000,98321.63245810146,-8321.632458101463
328648669,comfort,52000,68054.09706296507,-16054.09706296507
311949029,business,87000,115774.2371078172,-28774.2371078172
302947967,premium,51000,52277.05132249192,-1277.0513224919196
330775442,comfort,60000,64591.77034355597,-4591.770343555967
328286583,premium,130000,116813.30615603556,13186.693843964444
330937808,business,360000,470279.44287693466,-110279.44287693466
328955361,econom,65000,64118.37949718091,881.6205028190889
330615481,comfort,90000,91792.14500906576,-1792.14500906576
329465848,premium,400000,264286.2448785233,135713.75512147672
320126339,business,75000,61927.022437038,13072.977562961998
330292516,business,100000,117125.58774630004,-17125.587746300036
330585073,business,230000,260275.201036706,-30275.201036706014
239806146,econom,150000,226758.345491454,-76758.345491454
330877895,econom,85000,104748.11250513371,-19748.112505133715
330920314,premium,220000,232231.39903232004,-12231.399032320041
294314856,econom,80000,79827.17338122241,172.826618777588
291629043,comfort,90000,79234.29764220948,10765.70235779052
330722009,comfort,55000,53345.5759356099,1654.4240643900994
330706114,premium,76000,74702.3147972978,1297.685202702196
330796677,comfort,50000,46660.51645833277,3339.4835416672286
330877941,comfort,52000,48073.75563769074,3926.244362309262
330669001,comfort,89000,99432.25675543236,-10432.256755432361
330733566,premium,85000,92210.94209197164,-7210.942091971636
330354052,comfort,57000,55957.03883639131,1042.961163608692
330414889,econom,120000,135559.06060385818,-15559.060603858175
328567420,premium,450000,459749.00512795046,-9749.005127950455
309281376,comfort,120000,130775.95849107676,-10775.958491076759
330086637,comfort,45000,52232.94019528914,-7232.940195289142
330531416,comfort,84000,84864.79955158294,-864.7995515829389
329150158,premium,70000,73403.35295202788,-3403.3529520278826
330742044,premium,85000,85841.84691904526,-841.8469190452597
330727055,premium,50000,52549.94522558858,-2549.945225588577
313591883,comfort,36000,36583.46345844436,-583.4634584443629
330200699,econom,55000,49471.92374439844,5528.076255601562
330073807,comfort,130000,112209.10401530607,17790.895984693925
329196637,econom,65000,60283.25654646866,4716.743453531337
330652182,premium,100000,108666.49620124824,-8666.496201248243
323949955,business,90000,86375.94851846097,3624.0514815390343
328368232,econom,80000,95379.60062504998,-15379.600625049978
320480101,premium,70000,62041.36301986657,7958.6369801334295
330425947,econom,60000,65970.48950558473,-5970.48950558473
329493658,premium,135000,148866.65615764703,-13866.656157647027
330609754,premium,115000,106993.89041293024,8006.109587069761
330765898,econom,60000,56773.09483104863,3226.9051689513726
256007953,econom,55000,55335.48201792917,-335.482017929171
330749728,econom,75000,89725.3704224825,-14725.370422482505
330013743,econom,50000,57114.04887328876,-7114.048873288761
329628302,comfort,60000,60292.41198549511,-292.4119854951132
330152830,comfort,75000,84765.44303779834,-9765.443037798337
325605802,comfort,70000,84606.72606680015,-14606.726066800155
330841979,premium,60000,50963.12384232166,9036.876157678344
321261116,econom,100000,66507.47807690511,33492.521923094886
330486263,business,60000,58676.54941532957,1323.450584670427
330834051,business,50000,51693.67605495871,-1693.6760549587125
330003382,comfort,60000,74358.33173203706,-14358.331732037055
329359972,comfort,48000,46232.54874352599,1767.451256474007
330787361,premium,150000,127620.79772406032,22379.20227593968
328743644,comfort,120000,164602.19698171658,-44602.19698171658
330749289,comfort,55000,58400.88307049848,-3400.8830704984794
330096570,business,80000,81960.04922331437,-1960.049223314374
241436604,comfort,65000,64461.45055837174,538.54944162826
287340827,econom,45000,63433.679124236136,-18433.679124236136
330016806,econom,60000,64936.83734672405,-4936.837346724053
330017382,econom,66000,73974.84800597517,-7974.848005975175
327619038,premium,400000,318507.6825209891,81492.3174790109
328288416,business,100000,93050.06161829276,6949.938381707238
297125001,econom,50000,55135.543696173554,-5135.543696173554
330833048,econom,70000,81002.40373783672,-11002.403737836721
330177206,comfort,65000,71463.74938163174,-6463.749381631744
330942590,econom,53000,57808.97708455593,-4808.977084555932
330091351,econom,55000,64230.80656286837,-9230.806562868369
330469406,econom,55000,55139.0768955091,-139.07689550909708
311823907,premium,55000,54158.73179833869,841.2682016613107
327776423,business,95000,75602.17037045948,19397.829629540516
328302280,business,375000,278801.0544885573,96198.94551144273
322693284,comfort,50000,57440.88755881172,-7440.887558811723
330336866,premium,75000,72260.31640472972,2739.6835952702822
324157652,econom,65000,58066.9921319107,6933.007868089298
320620394,premium,300000,219412.3921865285,80587.60781347149
320538869,business,37000,42489.95727490251,-5489.95727490251
242929382,comfort,60000,52936.825349129766,7063.1746508702345
327791049,comfort,70000,70530.87652448722,-530.8765244872193
329542045,comfort,86000,81751.2214269829,4248.778573017102
323990522,econom,55000,63493.66390398728,-8493.663903987283
330677691,comfort,80000,78417.63928307974,1582.3607169202587
323788153,comfort,57000,63299.61037103243,-6299.610371032431
330561955,business,80000,71402.53785914795,8597.462140852047
328873361,business,92000,89990.74175524032,2009.2582447596797
278494233,econom,50000,47863.44674612179,2136.5532538782136
329978502,business,110000,100620.48321963838,9379.51678036162
330823750,business,80000,95905.503484693,-15905.503484693007
330883920,business,73000,69396.89131341614,3603.108686583859
329423949,business,115000,103151.29582932495,11848.704170675046
326367854,comfort,100000,100151.31044074208,-151.31044074207603
302504004,business,57000,53026.17366226912,3973.826337730883
324513909,econom,60000,64901.19695372801,-4901.196953728009
330767525,comfort,115000,139840.52411466956,-24840.524114669563
328932630,premium,245000,248253.262212395,-3253.2622123949986
321169661,comfort,70000,69919.0642798482,80.93572015179961
330775204,business,95000,101500.399411652,-6500.399411652004
329650912,premium,180000,187569.92077268905,-7569.920772689045
329240195,business,230000,199418.6764421521,30581.323557847907
329510031,business,250000,300643.61339421174,-50643.613394211745
328602152,econom,40000,47191.51759829139,-7191.517598291393
330755688,comfort,120000,132575.6278691156,-12575.62786911559
330554353,premium,350000,247652.17909553053,102347.82090446947
318844603,econom,43000,46252.67752784595,-3252.6775278459536
251357491,econom,55000,68909.89959893866,-13909.89959893866
330854787,econom,160000,191391.58490333988,-31391.584903339884
294478211,comfort,55000,51643.1860046665,3356.8139953334976
330614159,comfort,100000,88798.70030684808,11201.299693151916
330406495,econom,85000,101429.25909512345,-16429.259095123445
330623402,premium,85000,71177.60583066128,13822.394169338717
241798784,econom,43000,52288.77281579157,-9288.77281579157
330748098,comfort,60000,65040.60895932056,-5040.608959320562
330329799,comfort,80000,101428.85166752891,-21428.851667528914
330670794,premium,70000,85283.88307216011,-15283.883072160112
329110953,comfort,120000,147949.67900518366,-27949.679005183658
328091210,premium,55000,57360.40050382275,-2360.400503822748
153450915,comfort,61000,63565.241241635485,-2565.2412416354855
330900628,econom,45000,51001.218767524784,-6001.218767524784
297081453,premium,350000,377186.1566651355,-27186.156665135524
330773989,comfort,95000,91060.07456795064,3939.9254320493637
330695570,comfort,60000,54230.9490737997,5769.050926200303
309506804,comfort,80000,76617.40940195476,3382.590598045237
330749078,business,150000,138337.1255754847,11662.874424515292
330929254,comfort,45000,52007.299253342026,-7007.299253342026
330030276,econom,45000,49906.02501119006,-4906.0250111900605
326517434,comfort,110000,96329.29444817192,13670.705551828083
323300983,premium,98000,76850.36731486634,21149.632685133663
330880435,business,38000,51973.95704277644,-13973.957042776441
330784659,comfort,110000,108460.82377663272,1539.176223367278
330652470,premium,100000,80245.39251750978,19754.607482490217
286462944,econom,42000,43896.27184209267,-1896.2718420926685
267083198,comfort,60000,52354.31842370777,7645.681576292227
330644755,business,65000,56569.65560235309,8430.344397646913
330508278,econom,95000,92045.67166129369,2954.328338706313
330245787,business,90000,93766.32813195356,-3766.32813195356
330867156,econom,70000,66813.33471339953,3186.6652866004733
311770351,econom,50000,52611.05241128844,-2611.0524112884377
328295555,premium,52000,53358.12239144428,-1358.1223914442817
324504149,econom,43000,45621.12629720266,-2621.1262972026598
330714590,comfort,85000,80474.49186960721,4525.508130392787
308176691,business,90000,88962.85660776368,1037.1433922363212
330635172,econom,50000,54236.78548969935,-4236.785489699352
273883061,business,60000,61089.277553285145,-1089.2775532851447
330749569,comfort,75000,72259.14867040128,2740.8513295987213
327696736,premium,700000,541531.0785006249,158468.92149937514
306843922,premium,165000,133599.32915268783,31400.67084731217
330641411,comfort,59500,59966.82078759492,-466.8207875949229
324228967,comfort,55000,54091.86644225234,908.1335577476566
330364938,econom,55000,67706.57764918405,-12706.577649184052
195382313,comfort,75000,69299.59991602194,5700.400083978064
329925787,comfort,75000,93437.25665430455,-18437.256654304554
326252256,comfort,43000,39466.58240964292,3533.4175903570795
183099721,comfort,75000,80023.4559922218,-5023.455992221803
330088193,econom,130000,153354.8884369293,-23354.888436929294
330119748,econom,155000,160114.89606238646,-5114.896062386455
329062190,business,70000,80960.34321650169,-10960.343216501686
329291430,econom,70000,82568.42391362632,-12568.42391362632
330211686,business,110000,135542.1826186735,-25542.182618673512
330130477,premium,250000,301076.29602887423,-51076.29602887423
321563894,business,72000,62299.60020450881,9700.39979549119
275470576,econom,44000,50068.980751054754,-6068.980751054754
330451124,business,170000,198686.53603534977,-28686.536035349767
326121144,premium,240000,194718.0153362064,45281.98466379361
328898659,econom,85000,80891.12435857444,4108.875641425562
