rooms,area_sqm,living_area_sqm,kitchen_area_sqm,floor,floors_total,metro_time_min,build_year,prepay_months,rooms_was_missing,living_area_sqm_missing,kitchen_area_sqm_missing,build_year_missing,prepay_months_missing,is_agent,district_grouped_te,metro_grouped_te,repair_type_cosmetic,repair_type_design,repair_type_euro,repair_type_no,repair_type_unknown,house_material_unknown,house_material_Блочный,house_material_Кирпичный,house_material_Монолитно кирпичный,house_material_Монолитный,house_material_Панельный,log_price_rub
1.0,40.0,22.0,9.5,17,17,5.0,2007.0,1.0,0,0,0,0,0,0,10.971973586625806,10.986259282840345,False,True,False,False,False,False,False,False,False,False,True,10.829748417047592
3.0,58.0,48.0,8.0,3,5,4.0,1964.0,1.0,0,0,0,0,0,0,11.207295930136967,11.280027714859058,False,True,False,False,False,False,False,False,False,False,True,11.49273296168228
0.0,27.0,17.0,5.0,29,46,14.0,2018.0,1.0,1,0,0,0,0,0,11.371272763011971,11.558643632722514,False,False,True,False,False,False,False,False,False,True,False,11.156264806643742
1.0,40.0,19.0,9.3,2,14,5.0,2001.0,1.0,0,1,1,1,1,1,11.03528590232491,10.892172369173338,False,False,False,False,True,True,False,False,False,False,False,10.518700218288163
0.0,28.0,19.0,2.0,7,36,10.0,2021.0,1.0,1,0,0,1,0,1,11.869119250297855,11.823593542780586,False,False,True,False,False,True,False,False,False,False,False,11.407576060361786
3.0,75.0,48.0,12.0,2,24,9.0,2020.0,1.0,0,1,1,0,0,1,11.835878363954608,11.588981193053508,False,True,False,False,False,True,False,False,False,False,False,12.25486757159303
2.0,52.0,31.0,10.0,2,12,10.0,1976.0,1.0,0,0,0,0,0,0,11.049561897996501,11.06110021073008,True,False,False,False,False,False,False,False,False,False,True,10.859018228147889
1.0,33.0,19.0,9.3,4,5,4.0,1962.0,1.0,0,1,1,0,0,1,11.07982831365929,11.136222828847071,True,False,False,False,False,False,False,False,False,False,True,10.545367754151744
2.0,36.0,20.0,12.0,24,33,19.0,2001.0,1.0,0,0,0,1,0,0,11.159013251809293,11.167854213608319,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
2.0,42.0,31.0,18.0,16,23,6.0,2023.0,1.0,0,1,0,0,0,0,11.198511451391504,11.208813520503433,False,False,True,False,False,True,False,False,False,False,False,11.350418300109132
2.0,96.0,70.0,10.0,2,10,15.0,2020.0,1.0,0,0,0,0,0,1,11.949383376661066,11.808801020200386,False,True,False,False,False,False,False,False,False,True,False,12.765691290604371
1.0,33.1,19.0,9.3,18,22,4.0,2021.0,1.0,0,1,1,0,0,0,11.079707015850346,11.023245873929426,True,False,False,False,False,False,False,False,False,True,False,10.819798284210286
1.0,40.0,19.0,8.0,7,14,9.0,1971.0,1.0,0,0,0,0,0,1,11.65516836759808,11.560408862019909,True,False,False,False,False,False,False,True,False,False,False,11.082157933374816
1.0,29.7,15.0,7.0,2,9,4.0,1967.0,1.0,0,0,0,0,0,1,11.469696469768097,11.39012769018285,True,False,False,False,False,False,False,True,False,False,False,10.968215530759236
2.0,60.0,28.0,12.0,2,18,14.0,2007.0,1.0,0,0,0,0,0,0,11.422449419177148,11.248021438457174,False,True,False,False,False,False,False,False,False,True,False,11.461642696843066
2.0,50.0,32.0,10.0,4,9,17.0,1970.0,1.0,0,0,0,0,0,1,11.07282652072549,11.098248156386994,True,False,False,False,False,False,False,True,False,False,False,11.082157933374816
1.0,36.0,20.0,10.0,13,16,4.0,1982.0,1.0,0,0,0,0,0,1,11.258831271871992,11.212337830697372,True,False,False,False,False,False,False,False,False,True,False,11.002116507732016
2.0,52.0,22.0,20.0,3,9,16.0,2001.0,1.0,0,0,0,1,0,0,11.491568868507333,11.464460544972813,False,True,False,False,False,True,False,False,False,False,False,12.54254845357358
3.0,80.0,52.0,23.0,3,12,7.0,2019.0,1.0,0,0,0,0,1,1,11.49438253057822,11.499432404030426,False,False,True,False,False,False,False,False,False,True,False,12.206077645517674
2.0,60.0,35.0,12.0,8,15,9.0,2022.0,1.0,0,0,0,0,0,1,11.074961818907793,11.021780716696016,True,False,False,False,False,False,False,False,False,True,False,11.002116507732016
1.0,32.6,18.4,7.0,8,9,11.0,1972.0,1.0,0,0,0,0,0,1,11.049561897996501,11.134115786261765,False,True,False,False,False,False,False,False,False,False,True,10.714439990727769
0.0,20.0,16.0,5.0,7,16,9.0,2019.0,1.0,1,1,1,0,0,0,11.03994227161258,11.019801226558073,False,False,True,False,False,False,False,False,False,True,False,10.819798284210286
2.0,56.0,32.0,10.0,10,15,12.0,1976.0,1.0,0,0,0,0,0,1,11.229415071105773,11.234878157961003,False,True,False,False,False,False,False,True,False,False,False,11.002116507732016
1.0,38.0,19.0,8.0,12,25,11.0,2005.0,1.0,0,0,0,0,0,1,11.121038685203159,11.06110021073008,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
2.0,50.0,30.0,8.0,5,5,5.0,1959.0,1.0,0,0,0,0,0,1,11.22286878881918,11.122393502636314,False,False,True,False,False,False,False,False,True,False,False,11.156264806643742
2.0,57.0,22.0,14.0,18,19,17.0,2021.0,1.0,0,0,0,0,0,1,11.710460023731514,11.566069304882834,False,True,False,False,False,True,False,False,False,False,False,12.04355959836804
3.0,105.0,70.0,15.0,7,12,8.0,2002.0,1.0,0,0,0,0,0,1,11.149973340097526,11.050366732136558,False,False,True,False,False,False,False,False,False,True,False,12.04355959836804
1.0,41.2,10.0,25.0,32,32,10.0,2022.0,1.0,0,0,0,0,0,0,11.422449419177148,11.518580755822974,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
2.0,54.0,31.0,8.0,3,17,7.0,1994.0,1.0,0,1,0,0,0,1,11.383297219173842,11.424111186802838,True,False,False,False,False,False,False,False,False,True,False,11.289794413577894
1.0,38.0,19.0,9.0,10,16,16.0,1981.0,1.0,0,0,0,0,0,1,11.326836157860535,11.265480327868506,True,False,False,False,False,False,False,False,False,False,True,10.950824090522444
1.0,40.0,18.0,10.0,1,16,19.0,1979.0,1.0,0,0,0,0,0,1,11.203299062538107,11.21471466944883,False,False,True,False,False,False,False,False,False,False,True,11.002116507732016
2.0,47.0,30.0,7.0,9,9,9.0,1971.0,1.0,0,0,0,0,0,1,11.694476400417948,11.554745570927262,True,False,False,False,False,False,False,False,False,False,True,11.082157933374816
2.0,36.0,31.0,10.0,29,33,5.0,2001.0,1.0,0,1,1,1,1,1,11.100682875805719,11.218989620592023,False,False,False,False,True,True,False,False,False,False,False,11.156264806643742
0.0,25.0,16.0,6.0,12,23,10.0,2023.0,1.0,1,1,0,0,0,0,11.121404807614221,11.15403173602226,False,True,False,False,False,True,False,False,False,False,False,11.002116507732016
1.0,35.0,19.0,8.0,5,14,4.0,2003.0,1.0,0,1,0,0,0,1,10.944512679091805,10.922856385193022,True,False,False,False,False,False,False,False,False,True,False,10.859018228147889
0.0,20.0,12.0,5.0,2,5,11.0,2021.0,1.0,1,0,0,1,0,1,11.824944902874211,11.541480373213297,False,False,True,False,False,True,False,False,False,False,False,10.915106645867503
2.0,55.3,26.9,11.9,8,14,12.0,2023.0,1.0,0,0,0,0,0,0,11.49438253057822,11.499432404030426,False,False,True,False,False,True,False,False,False,False,False,11.849404844423074
1.0,40.0,25.0,10.0,4,22,5.0,1991.0,1.0,0,0,0,0,0,0,11.079810565441202,11.11201764122148,False,False,True,False,False,False,False,False,False,False,True,10.968215530759236
1.0,42.0,19.0,9.3,19,33,11.0,2024.0,1.0,0,1,1,0,0,1,11.18787040345202,11.16607108792699,True,False,False,False,False,True,False,False,False,False,False,11.51293546492023
1.0,36.3,19.0,9.3,14,25,17.0,2001.0,1.0,0,1,1,1,0,1,11.835878363954608,11.588981193053508,False,True,False,False,False,True,False,False,False,False,False,11.407576060361786
2.0,53.0,31.0,16.0,5,30,8.0,2021.0,1.0,0,1,0,0,0,1,11.397191022644797,11.375952900317408,False,True,False,False,False,False,False,False,False,True,False,11.695255355062796
3.0,110.0,73.0,12.0,1,8,7.0,1962.0,1.0,0,0,0,0,0,1,12.171460066360403,12.114753833953676,False,False,True,False,False,False,False,True,False,False,False,12.206077645517674
2.0,42.0,32.0,8.0,14,18,15.0,2019.0,1.0,0,0,0,0,0,1,11.03994227161258,10.991818175550998,False,False,True,False,False,False,False,False,False,True,False,11.0186455364637
3.0,60.0,43.0,6.0,5,9,15.0,1971.0,1.0,0,0,0,0,0,1,11.016637397696742,11.050366732136558,True,False,False,False,False,False,False,False,False,False,True,11.082157933374816
4.0,80.0,63.0,10.0,11,57,10.0,2022.0,1.0,0,0,0,0,0,1,11.710460023731514,11.457722791412095,False,True,False,False,False,False,False,False,False,True,False,12.54254845357358
0.0,28.4,16.0,5.0,39,41,16.0,2023.0,1.0,1,1,1,0,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,11.407576060361786
3.0,173.7,48.0,20.0,16,31,7.0,2004.0,1.0,0,1,0,0,0,0,11.553914513907973,11.592804848277673,False,True,False,False,False,True,False,False,False,False,False,12.345838935721968
2.0,60.0,31.0,18.0,9,15,18.0,2022.0,1.0,0,1,0,0,0,1,11.03994227161258,10.991818175550998,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
2.0,50.0,33.7,6.7,9,25,14.0,2015.0,1.0,0,0,0,0,0,0,11.710460023731514,11.457722791412095,False,True,False,False,False,False,False,False,False,True,False,11.775297421715829
2.0,40.0,30.0,6.0,16,22,9.0,2021.0,1.0,0,0,0,0,0,1,11.079810565441202,11.227696671205077,True,False,False,False,False,True,False,False,False,False,False,11.082157933374816
2.0,40.0,31.0,10.0,3,7,13.0,1959.0,1.0,0,1,1,0,0,0,11.469696469768097,11.560408862019909,False,True,False,False,False,False,False,True,False,False,False,11.289794413577894
2.0,57.0,35.0,9.0,12,12,7.0,2001.0,1.0,0,0,0,1,0,1,12.203890590270259,11.926771152385808,True,False,False,False,False,True,False,False,False,False,False,11.8350162104899
5.0,155.0,70.0,50.0,2,4,6.0,1900.0,1.0,0,0,0,0,0,1,11.824944902874211,11.752384980753796,False,True,False,False,False,False,False,True,False,False,False,13.3374763699232
1.0,42.0,20.0,14.0,11,17,9.0,2013.0,1.0,0,0,0,0,0,1,11.10956390659661,11.138330148185595,False,False,True,False,False,False,False,False,False,False,True,11.082157933374816
3.0,86.0,72.0,12.0,50,78,4.0,2020.0,1.0,0,0,0,0,0,1,12.203890590270259,12.331626584508442,False,True,False,False,False,False,False,False,False,True,False,12.899222326086994
1.0,35.6,18.8,6.4,9,9,13.0,1978.0,1.0,0,0,0,0,0,0,11.069765422948377,11.175424080730068,True,False,False,False,False,False,False,False,False,False,True,10.757924157061597
2.0,42.4,25.0,7.0,6,9,4.0,1964.0,1.0,0,0,0,0,0,1,11.341824645143642,11.48966261290911,False,False,True,False,False,False,True,False,False,False,False,11.156264806643742
1.0,47.0,21.0,12.0,16,16,8.0,2013.0,1.0,0,0,0,0,0,1,11.166954105006937,11.100786142467314,False,False,True,False,False,False,False,False,False,True,False,10.819798284210286
2.0,47.0,30.0,6.0,4,15,6.0,2016.0,1.0,0,0,0,0,0,1,11.835878363954608,11.828500378324684,False,False,True,False,False,False,False,False,False,True,False,11.695255355062796
2.0,65.0,31.0,21.0,25,29,12.0,2024.0,1.0,0,1,0,0,0,1,11.553914513907973,11.432369476235495,False,True,False,False,False,True,False,False,False,False,False,11.918397239722838
0.0,27.5,20.0,5.0,16,22,16.0,2021.0,1.0,1,0,1,1,0,1,11.835878363954608,11.588981193053508,False,False,True,False,False,True,False,False,False,False,False,11.407576060361786
2.0,51.5,31.0,8.0,9,10,5.0,1958.0,1.0,0,1,0,0,1,1,11.326836157860535,11.525512336552195,True,False,False,False,False,False,False,True,False,False,False,11.225256725762891
3.0,65.0,50.0,8.0,8,22,15.0,2019.0,1.0,0,0,0,0,0,1,11.42907741582712,11.525512336552195,False,True,False,False,False,False,False,False,False,True,False,12.100717685412471
1.0,40.0,16.0,20.0,25,30,16.0,2023.0,1.0,0,0,0,0,0,1,11.229083405579512,11.12580810189037,False,False,True,False,False,True,False,False,False,False,False,11.002116507732016
1.0,30.0,20.0,5.0,20,24,8.0,2023.0,1.0,0,0,0,0,0,1,11.020486538906104,10.984891171416072,False,True,False,False,False,True,False,False,False,False,False,10.915106645867503
1.0,35.0,19.0,9.3,2,5,4.0,1963.0,1.0,0,1,1,0,0,1,11.207295930136967,11.280027714859058,True,False,False,False,False,False,True,False,False,False,False,11.002116507732016
2.0,47.0,34.0,8.0,4,9,5.0,1969.0,1.0,0,0,0,0,0,1,11.140504658534473,11.06110021073008,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
3.0,130.0,48.0,25.0,6,14,17.0,2012.0,1.0,0,1,0,0,0,1,11.409613131332188,11.406265002044723,False,True,False,False,False,False,False,False,False,True,False,12.429220196836384
1.0,34.0,10.0,12.0,3,26,15.0,2024.0,1.0,0,0,0,0,0,0,11.30447255657807,11.423025050782705,False,True,False,False,False,True,False,False,False,False,False,11.461642696843066
1.0,34.9,18.5,10.0,3,16,9.0,1985.0,1.0,0,0,0,0,0,1,11.21644807128357,11.246719603055809,False,False,True,False,False,False,False,False,False,False,True,11.002116507732016
3.0,67.0,48.0,12.0,8,8,14.0,1958.0,1.0,0,1,0,0,0,0,11.44635645877924,11.509058546795625,False,False,True,False,False,False,False,True,False,False,False,11.695255355062796
1.0,35.3,20.0,9.0,2,9,17.0,2005.0,1.0,0,0,0,0,0,0,12.171460066360403,11.918675774321798,False,True,False,False,False,False,False,False,False,True,False,11.81303746480054
2.0,68.0,41.0,12.0,4,16,19.0,2024.0,1.0,0,0,0,0,0,0,11.069765422948377,11.139082211365439,False,True,False,False,False,True,False,False,False,False,False,11.350418300109132
3.0,59.0,48.0,12.0,5,9,14.0,2004.0,1.0,0,1,1,1,1,1,11.258831271871992,11.267193252644057,False,False,False,False,True,True,False,False,False,False,False,11.002116507732016
2.0,60.0,31.0,15.0,12,25,5.0,2020.0,1.0,0,1,0,0,0,0,11.079707015850346,11.100786142467314,True,False,False,False,False,False,False,False,False,False,True,11.407576060361786
2.0,45.0,32.2,6.0,5,5,8.0,1959.0,1.0,0,0,0,0,0,1,11.399733443096558,11.370512840717634,False,False,True,False,False,False,False,True,False,False,False,11.31448672129398
1.0,34.3,17.3,9.7,10,15,18.0,2023.0,1.0,0,0,0,0,0,0,10.903031765945551,10.912290184190987,False,False,True,False,False,False,False,False,False,True,False,10.714439990727769
2.0,92.3,32.4,29.7,12,29,4.0,2022.0,1.0,0,0,0,0,0,1,11.504631066895532,11.48966261290911,False,True,False,False,False,True,False,False,False,False,False,12.429220196836384
1.0,30.0,20.0,6.0,5,5,4.0,1959.0,1.0,0,0,0,0,0,1,12.203890590270259,11.926771152385808,True,False,False,False,False,False,False,False,False,True,False,10.887455624298198
2.0,38.0,31.0,10.0,7,9,13.0,2001.0,1.0,0,1,1,1,0,1,11.47568309006193,11.414695855772184,False,False,True,False,False,True,False,False,False,False,False,11.775297421715829
0.0,19.6,9.4,5.0,16,16,3.0,2021.0,1.0,1,0,0,0,0,1,11.03994227161258,11.100786142467314,True,False,False,False,False,False,False,False,False,True,False,10.851296331126829
2.0,44.0,20.0,18.0,13,33,4.0,2023.0,1.0,0,0,0,0,0,1,11.118330974378768,11.113597818568756,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
3.0,62.0,41.0,8.0,6,14,13.0,1995.0,1.0,0,0,0,0,0,1,11.258831271871992,11.267193252644057,True,False,False,False,False,True,False,False,False,False,False,11.461642696843066
3.0,102.0,48.0,12.0,9,12,6.0,2020.0,1.0,0,1,1,0,0,1,11.710460023731514,11.41378043252688,False,True,False,False,False,False,False,False,False,True,False,12.54254845357358
1.0,37.0,18.0,9.0,12,16,20.0,1980.0,1.0,0,0,0,0,1,1,11.055965005578622,11.021780716696016,True,False,False,False,False,True,False,False,False,False,False,10.819798284210286
3.0,110.0,62.0,20.0,9,24,12.0,2007.0,1.0,0,0,0,0,0,0,11.44635645877924,11.424111186802838,False,True,False,False,False,False,False,False,False,True,False,11.695255355062796
1.0,31.4,25.0,3.6,2,31,5.0,2001.0,1.0,0,0,0,1,0,0,11.100682875805719,11.218989620592023,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
1.0,40.0,18.0,17.0,7,15,15.0,2023.0,1.0,0,0,0,0,0,1,11.64171637165403,11.658069380402257,False,True,False,False,False,True,False,False,False,False,False,11.60824473564232
1.0,37.0,18.0,7.0,2,9,16.0,1975.0,1.0,0,0,0,0,0,1,11.055965005578622,11.021780716696016,True,False,False,False,False,False,False,False,False,False,True,10.714439990727769
1.0,40.0,19.0,12.0,2,17,12.0,2022.0,1.0,0,1,0,0,0,1,11.03994227161258,11.114706633825005,True,False,False,False,False,False,False,False,False,True,False,10.896757843893464
3.0,99.0,52.5,12.5,7,14,4.0,2006.0,1.0,0,0,0,0,0,1,11.047825743082674,11.177647212142174,False,False,True,False,False,False,False,False,False,False,True,11.407576060361786
0.0,25.0,16.0,5.0,15,52,11.0,2024.0,1.0,1,1,1,0,0,1,11.311176269611025,11.342740211011991,False,True,False,False,False,True,False,False,False,False,False,11.289794413577894
1.0,21.0,15.0,4.0,15,22,10.0,2020.0,1.0,0,0,0,0,0,0,11.069765422948377,11.07423611035159,False,False,True,False,False,False,False,False,False,True,False,10.691967639914864
1.0,36.0,18.0,8.0,7,12,7.0,1973.0,1.0,0,0,0,0,0,1,11.258831271871992,11.318788049831136,True,False,False,False,False,False,False,False,False,False,True,10.87806606028079
2.0,65.0,38.0,12.0,14,15,5.0,2013.0,1.0,0,0,0,0,0,1,10.998030560821872,11.00460397883399,False,False,True,False,False,False,False,True,False,False,False,11.350418300109132
2.0,60.0,35.0,15.0,6,13,5.0,2016.0,1.0,0,0,0,0,0,1,12.203890590270259,12.193488756915183,False,True,False,False,False,False,False,False,False,True,False,12.468440756144114
0.0,30.0,19.0,11.0,3,14,17.0,2018.0,1.0,1,0,0,0,0,0,11.11018149867189,11.136308329781832,False,True,False,False,False,True,False,False,False,False,False,11.002116507732016
3.0,111.0,48.0,12.0,11,14,5.0,2006.0,1.0,0,1,1,0,0,0,11.917776620328693,11.873593169936012,False,False,True,False,False,False,False,False,False,True,False,12.206077645517674
1.0,38.0,19.0,10.0,1,14,16.0,1968.0,1.0,0,1,0,0,0,1,11.21644807128357,11.246719603055809,True,False,False,False,False,True,False,False,False,False,False,10.839600519357369
4.0,140.0,85.0,16.0,2,2,3.0,2010.0,1.0,0,1,1,0,0,1,12.171460066360403,12.293124534089028,False,True,False,False,False,False,False,False,True,False,False,13.208542908506082
1.0,37.0,14.0,12.0,4,14,8.0,2020.0,1.0,0,0,0,0,0,0,11.70126226841355,11.757269142318606,False,False,True,False,False,False,False,False,False,True,False,11.264476926102368
2.0,64.0,36.0,11.0,9,17,4.0,2020.0,1.0,0,0,0,0,0,0,10.998030560821872,11.00460397883399,False,True,False,False,False,True,False,False,False,False,False,11.225256725762891
1.0,35.0,15.5,8.5,2,17,4.0,2012.0,1.0,0,0,0,0,0,1,11.403885966996384,11.38391337353993,False,False,True,False,False,False,False,False,False,True,False,10.950824090522444
1.0,38.0,19.0,9.3,13,15,7.0,2001.0,1.0,0,1,1,1,1,1,11.64171637165403,11.658069380402257,False,False,False,False,True,True,False,False,False,False,False,11.277215789596893
2.0,44.0,31.0,10.0,3,5,9.0,2001.0,1.0,0,1,1,1,1,1,11.504631066895532,11.47448444859359,False,False,False,False,True,True,False,False,False,False,False,10.915106645867503
1.0,47.0,20.0,18.0,2,9,13.0,1964.0,1.0,0,0,0,0,0,1,11.411865989455187,11.37546055457651,True,False,False,False,False,False,False,True,False,False,False,11.156264806643742
4.0,120.0,80.0,35.0,20,20,3.0,2006.0,1.0,0,0,0,0,0,1,11.488475763349287,11.411716037323313,False,True,False,False,False,False,False,False,False,True,False,12.013706813470414
3.0,105.0,85.0,15.0,6,21,20.0,2004.0,1.0,0,0,0,1,1,1,11.917776620328693,11.873593169936012,False,True,False,False,False,True,False,False,False,False,False,12.577639650232571
1.0,43.0,20.0,10.0,9,9,16.0,2014.0,1.0,0,0,0,0,0,1,11.03994227161258,10.85807058373303,True,False,False,False,False,False,False,True,False,False,False,10.59665973278358
1.0,36.0,22.0,9.0,5,9,5.0,1970.0,1.0,0,0,0,0,0,1,11.100682875805719,10.958596477675162,False,False,True,False,False,False,False,False,False,False,True,10.819798284210286
0.0,23.0,16.0,5.0,28,33,4.0,2021.0,1.0,1,1,1,1,0,1,11.095407365555968,11.145380083689112,False,False,True,False,False,True,False,False,False,False,False,10.757924157061597
3.0,87.0,48.0,12.0,14,34,17.0,2004.0,1.0,0,1,1,1,0,1,11.949383376661066,11.918239299541641,False,True,False,False,False,True,False,False,False,False,False,12.948012371209098
3.0,109.0,76.0,11.0,4,8,8.0,1913.0,1.0,0,0,0,0,0,1,11.824944902874211,11.95035200380499,False,False,True,False,False,True,False,False,False,False,False,12.429220196836384
1.0,46.0,22.0,12.0,10,19,11.0,2014.0,1.0,0,0,0,0,0,0,11.835878363954608,11.828500378324684,False,False,True,False,False,False,False,False,False,False,True,11.440365524765756
3.0,96.0,48.0,15.0,10,37,14.0,2004.0,1.0,0,1,0,1,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,12.388398368982116
2.0,39.0,31.0,10.0,4,12,8.0,2001.0,1.0,0,1,1,1,1,0,12.203890590270259,11.83430569362014,False,False,False,False,True,True,False,False,False,False,False,11.289794413577894
2.0,53.0,30.0,9.0,4,14,4.0,2001.0,1.0,0,0,0,1,0,0,10.939243995241346,10.892172369173338,True,False,False,False,False,True,False,False,False,False,False,10.714439990727769
2.0,45.0,31.0,10.0,3,5,12.0,2001.0,1.0,0,1,1,1,1,1,11.138100212933846,11.19572625326722,False,False,False,False,True,True,False,False,False,False,False,10.968215530759236
2.0,60.0,30.0,10.0,6,8,9.0,1958.0,1.0,0,0,0,0,0,1,11.429675569260086,11.544671070424611,True,False,False,False,False,False,False,True,False,False,False,11.225256725762891
1.0,49.0,18.9,13.3,16,17,5.0,2000.0,1.0,0,0,0,0,0,0,11.22286878881918,11.122393502636314,False,False,True,False,False,True,False,False,False,False,False,10.968215530759236
3.0,72.7,48.0,9.0,17,17,3.0,1990.0,1.0,0,1,0,0,0,1,11.127890772879656,11.119192351087028,True,False,False,False,False,False,False,False,False,False,True,11.350418300109132
1.0,38.0,20.0,10.0,4,16,4.0,1977.0,1.0,0,0,0,0,0,1,10.998030560821872,11.00460397883399,True,False,False,False,False,False,True,False,False,False,False,10.714417768752456
3.0,80.0,42.0,7.0,4,15,7.0,2015.0,1.0,0,0,0,0,0,1,11.079707015850346,11.198443784936998,False,False,True,False,False,False,False,True,False,False,False,11.736077016252436
0.0,40.0,30.0,5.0,5,18,6.0,2018.0,1.0,1,0,1,0,1,1,11.869119250297855,11.823593542780586,False,True,False,False,False,True,False,False,False,False,False,11.561725152903833
1.0,41.0,19.0,10.0,9,15,15.0,2023.0,1.0,0,1,0,0,1,1,11.64171637165403,11.658069380402257,False,True,False,False,False,True,False,False,False,False,False,11.60824473564232
1.0,32.8,20.0,6.0,4,5,17.0,1960.0,1.0,0,0,0,0,0,1,11.22286878881918,11.122393502636314,True,False,False,False,False,False,False,True,False,False,False,10.66897865021924
1.0,45.0,25.0,13.0,18,18,17.0,2007.0,1.0,0,0,0,0,0,1,11.262135477920678,11.12580810189037,False,False,True,False,False,False,False,False,False,True,False,11.002116507732016
1.0,35.0,19.0,6.0,5,10,4.0,1963.0,1.0,0,1,0,0,0,1,11.917776620328693,11.873593169936012,False,False,True,False,False,False,False,True,False,False,False,11.082157933374816
3.0,74.0,55.0,15.0,3,21,13.0,2007.0,1.0,0,0,0,0,0,1,11.409613131332188,11.458987383541,False,True,False,False,False,True,False,False,False,False,False,11.849404844423074
2.0,44.0,31.0,10.0,1,5,11.0,1960.0,1.0,0,1,1,0,0,0,11.019935587199695,10.958596477675162,True,False,False,False,False,False,True,False,False,False,False,10.915106645867503
1.0,34.0,19.0,9.0,15,24,9.0,2016.0,1.0,0,0,0,0,0,1,11.172844928273014,11.274427746343662,False,False,True,False,False,False,False,False,False,True,False,11.082157933374816
2.0,40.0,21.0,6.0,6,9,6.0,1966.0,1.0,0,0,0,0,0,0,11.138100212933846,11.151421764849863,True,False,False,False,False,False,False,True,False,False,False,10.968215530759236
2.0,96.0,60.0,15.0,3,5,8.0,2017.0,1.0,0,0,0,0,0,1,11.824944902874211,11.370512840717634,False,True,False,False,False,False,False,False,False,True,False,13.081543466215235
1.0,33.0,18.0,6.0,1,5,9.0,1960.0,1.0,0,0,0,0,0,0,11.411865989455187,11.37546055457651,True,False,False,False,False,False,False,True,False,False,False,10.915106645867503
4.0,96.0,70.0,9.0,6,7,8.0,1927.0,1.0,0,0,0,0,0,0,11.869119250297855,11.936519926483458,False,False,True,False,False,False,False,True,False,False,False,12.04355959836804
2.0,36.0,11.0,10.0,29,33,6.0,2024.0,1.0,0,0,0,0,0,1,11.422449419177148,11.303312041505642,False,True,False,False,False,True,False,False,False,False,False,11.373674891823535
2.0,34.0,20.0,6.0,8,32,5.0,2001.0,1.0,0,0,0,1,0,1,11.020486538906104,10.984891171416072,False,False,True,False,False,True,False,False,False,False,False,11.002116507732016
1.0,36.6,10.0,15.0,2,24,18.0,2001.0,1.0,0,0,0,1,0,1,11.166954105006937,11.100786142467314,False,True,False,False,False,True,False,False,False,False,False,11.002116507732016
3.0,74.0,48.0,12.0,2,3,11.0,2004.0,1.0,0,1,1,1,0,1,11.448177692715891,11.151421764849863,False,True,False,False,False,True,False,False,False,False,False,12.213549623135716
0.0,40.0,16.0,5.0,16,16,4.0,2021.0,1.0,1,1,1,1,1,1,11.139450103571626,11.168313372900291,False,False,False,False,True,True,False,False,False,False,False,11.082157933374816
1.0,34.0,18.0,6.0,2,5,4.0,1960.0,1.0,0,0,0,0,0,1,11.20956978454985,11.16607108792699,True,False,False,False,False,False,False,False,True,False,False,10.819798284210286
4.0,140.0,85.0,16.0,2,14,15.0,2006.0,1.0,0,1,1,0,0,1,11.835878363954608,11.828500378324684,False,False,True,False,False,False,False,True,False,False,False,12.54254845357358
3.0,70.0,50.0,7.7,2,5,16.0,1959.0,1.0,0,0,0,0,0,0,11.07282652072549,11.050366732136558,True,False,False,False,False,False,False,True,False,False,False,11.211833885608511
2.0,37.0,22.0,8.0,1,9,11.0,1961.0,1.0,0,0,0,0,0,1,11.991195694312202,11.599834456589646,False,False,False,True,False,True,False,False,False,False,False,11.082157933374816
3.0,65.0,30.0,15.0,15,41,17.0,2023.0,1.0,0,0,0,0,0,1,11.710460023731514,11.83430569362014,False,False,True,False,False,True,False,False,False,False,False,12.07254696717504
2.0,38.0,28.0,10.0,2,3,10.0,2001.0,1.0,0,0,1,1,0,1,11.508760595533868,11.564136848746806,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
2.0,42.7,22.0,7.0,2,9,16.0,1969.0,1.0,0,0,0,0,0,1,11.422449419177148,11.615629685118407,True,False,False,False,False,False,False,False,False,False,True,11.350418300109132
1.0,30.0,15.0,7.5,12,12,5.0,2001.0,1.0,0,0,0,1,0,1,11.159013251809293,11.167854213608319,True,False,False,False,False,True,False,False,False,False,False,10.59665973278358
1.0,38.0,20.0,9.0,13,17,7.0,1998.0,1.0,0,0,0,0,0,1,11.21644807128357,11.246719603055809,True,False,False,False,False,False,False,False,False,False,True,10.714439990727769
3.0,58.6,40.0,6.0,5,9,8.0,1970.0,1.0,0,0,0,0,0,1,11.016637397696742,11.053621398047847,False,False,True,False,False,False,False,False,False,False,True,11.112462823634855
2.0,98.1,31.0,16.0,7,16,5.0,2001.0,1.0,0,1,0,1,0,1,11.917776620328693,11.96989122641497,False,True,False,False,False,True,False,False,False,False,False,13.017005083966255
